product_id,title,description,category,price,rating,review_count,popularity,created_at
100489,Speaker Pro 633,Speaker Pro 633 with advanced features and high performance,Tablets,81708,4.2,6084,20828,2024-06-24
100490,Monitor Ultra 372,Monitor Ultra 372 with advanced features and high performance,Mobiles,147944,4.5,4048,7310,2024-04-12
100491,Router Prime 140,Router Prime 140 with advanced features and high performance,Cameras,205573,4.1,2005,40387,2024-03-30
100492,SSD Pro 337,SSD Pro 337 with advanced features and high performance,Cameras,149103,4.6,2398,23302,2024-04-28
100493,Router Elite 496,Router Elite 496 with advanced features and high performance,Audio,39310,4.4,783,2672,2024-10-25
100494,Watch Plus 637,Watch Plus 637 with advanced features and high performance,Smart Home,28118,4.3,4792,8698,2024-12-21
100495,Router Elite 385,Router Elite 385 with advanced features and high performance,TVs,219012,4.7,1240,30923,2024-03-04
100496,Mouse Plus 537,Mouse Plus 537 with advanced features and high performance,Smart Home,44125,4.1,5233,1925,2024-09-12
100497,Laptop Ultra 437,Laptop Ultra 437 with advanced features and high performance,Mobiles,28214,4.4,9060,3467,2024-07-25
100498,Mouse Prime 727,Mouse Prime 727 with advanced features and high performance,Wearables,43673,4.6,1894,23836,2024-12-17
100499,Laptop Prime 256,Laptop Prime 256 with advanced features and high performance,Gaming,11649,4.6,7486,42083,2024-09-19
100500,Monitor Prime 441,Monitor Prime 441 with advanced features and high performance,Laptops,78601,3.9,2245,33365,2024-03-08
100501,Monitor Max 723,Monitor Max 723 with advanced features and high performance,Laptops,163730,4.2,9692,46229,2024-01-08
100502,Camera Pro 275,Camera Pro 275 with advanced features and high performance,Audio,27533,4.8,7997,4770,2024-08-17
100503,SSD Ultra 329,SSD Ultra 329 with advanced features and high performance,Smart Home,17265,4.8,8635,37032,2024-05-17
100504,Treadmill Prime 808,Treadmill Prime 808 with advanced features and high performance,Tablets,63591,4.8,7032,47081,2024-04-30
100505,Router Max 814,Router Max 814 with advanced features and high performance,Cameras,78858,4.9,10634,6485,2024-04-19
100506,Mouse Pro 317,Mouse Pro 317 with advanced features and high performance,Mobiles,57475,4.7,4776,38173,2024-12-05
100507,Speaker Neo 906,Speaker Neo 906 with advanced features and high performance,Accessories,28741,4.7,8171,31185,2024-07-23
100508,Phone Elite 673,Phone Elite 673 with advanced features and high performance,Wearables,41646,4.0,933,6719,2024-04-22
100509,Purifier Pro 494,Purifier Pro 494 with advanced features and high performance,Fitness,22417,4.8,10603,14010,2024-11-02
100510,Console Elite 825,Console Elite 825 with advanced features and high performance,TVs,75310,4.0,7499,49901,2024-12-29
100511,Laptop Pro 272,Laptop Pro 272 with advanced features and high performance,Office,16709,4.8,6246,27201,2024-03-29
100512,Purifier Neo 833,Purifier Neo 833 with advanced features and high performance,Mobiles,74649,4.2,5432,33334,2024-09-30
100513,Keyboard Ultra 581,Keyboard Ultra 581 with advanced features and high performance,Laptops,226979,3.9,4799,28640,2024-06-26
100514,SSD Plus 358,SSD Plus 358 with advanced features and high performance,Wearables,46204,3.9,2563,34100,2024-11-08
100515,Treadmill Elite 778,Treadmill Elite 778 with advanced features and high performance,Accessories,15812,4.5,11536,15011,2024-03-14
100516,Keyboard Ultra 736,Keyboard Ultra 736 with advanced features and high performance,TVs,49219,4.5,1792,38546,2024-03-20
100517,Phone Max 716,Phone Max 716 with advanced features and high performance,Accessories,4870,4.9,11218,14479,2024-01-27
100518,Headphones Ultra 321,Headphones Ultra 321 with advanced features and high performance,Smart Home,10221,4.2,5646,47099,2024-09-08
100519,Camera Plus 957,Camera Plus 957 with advanced features and high performance,Storage,32279,4.0,1614,32636,2024-06-21
100520,Headphones Smart 349,Headphones Smart 349 with advanced features and high performance,Mobiles,99708,4.8,10964,14001,2024-10-17
100521,Laptop Pro 693,Laptop Pro 693 with advanced features and high performance,Tablets,60875,4.3,10992,22375,2024-07-12
100522,Purifier Prime 936,Purifier Prime 936 with advanced features and high performance,Smart Home,5380,4.0,5645,35543,2024-05-11
100523,Console Ultra 429,Console Ultra 429 with advanced features and high performance,Gaming,72609,4.7,11316,24772,2024-11-21
100524,Router Ultra 643,Router Ultra 643 with advanced features and high performance,TVs,240028,4.1,2824,10394,2024-05-28
100525,Keyboard Elite 764,Keyboard Elite 764 with advanced features and high performance,Audio,5821,4.9,2095,25014,2024-04-11
100526,Speaker Smart 605,Speaker Smart 605 with advanced features and high performance,TVs,120374,4.4,10408,37474,2024-12-24
100527,Purifier Elite 639,Purifier Elite 639 with advanced features and high performance,Mobiles,23198,4.9,1213,1671,2024-03-09
100528,Watch Smart 487,Watch Smart 487 with advanced features and high performance,Gaming,24831,3.9,8446,4662,2024-11-07
100529,SSD Ultra 221,SSD Ultra 221 with advanced features and high performance,Office,54377,4.3,5477,15656,2024-04-08
100530,Purifier Smart 613,Purifier Smart 613 with advanced features and high performance,Gaming,78653,4.5,9446,39828,2024-02-11
100531,Headphones Pro 250,Headphones Pro 250 with advanced features and high performance,Tablets,11576,4.6,4561,36299,2024-05-02
100532,Laptop Ultra 511,Laptop Ultra 511 with advanced features and high performance,Storage,8265,4.1,11897,20810,2024-01-14
100533,Router Plus 755,Router Plus 755 with advanced features and high performance,Mobiles,138826,4.3,4507,4353,2024-05-03
100534,Camera Prime 922,Camera Prime 922 with advanced features and high performance,Home Appliances,49917,4.7,9792,44618,2024-03-05
100535,Watch Ultra 678,Watch Ultra 678 with advanced features and high performance,TVs,242886,4.6,9750,14234,2024-02-08
100536,Keyboard Pro 283,Keyboard Pro 283 with advanced features and high performance,Home Appliances,131649,4.6,5712,28907,2024-05-06
100537,SSD Neo 319,SSD Neo 319 with advanced features and high performance,Fitness,68874,4.0,5837,33740,2024-01-06
100538,Camera Elite 702,Camera Elite 702 with advanced features and high performance,Cameras,135188,4.1,4218,45672,2024-10-16
100539,Mouse Neo 785,Mouse Neo 785 with advanced features and high performance,Fitness,32406,4.1,10807,26631,2024-12-16
100540,Headphones Plus 847,Headphones Plus 847 with advanced features and high performance,Laptops,36587,4.7,10254,12198,2024-02-29
100541,Tablet Smart 264,Tablet Smart 264 with advanced features and high performance,Audio,1048,3.9,9963,37608,2024-05-30
100542,Router Prime 204,Router Prime 204 with advanced features and high performance,Cameras,256384,4.9,10640,29411,2024-05-14
100543,SSD Pro 221,SSD Pro 221 with advanced features and high performance,Tablets,16278,4.5,11123,7497,2024-12-15
100544,Monitor Pro 187,Monitor Pro 187 with advanced features and high performance,Wearables,5070,4.0,7745,41786,2024-04-20
100545,Watch Neo 376,Watch Neo 376 with advanced features and high performance,Gaming,24571,4.3,10352,17137,2024-12-19
100546,Phone Prime 512,Phone Prime 512 with advanced features and high performance,Accessories,9947,4.9,3883,43895,2024-01-31
100547,Phone Prime 503,Phone Prime 503 with advanced features and high performance,Wearables,41735,3.9,2270,14399,2024-12-10
100548,Console Neo 352,Console Neo 352 with advanced features and high performance,Audio,51378,4.1,3881,14056,2024-08-07
100549,Headphones Pro 190,Headphones Pro 190 with advanced features and high performance,Gaming,91815,4.8,8855,46642,2024-07-12
100550,SSD Smart 910,SSD Smart 910 with advanced features and high performance,Audio,23584,4.5,6589,3031,2024-10-10
100551,Tablet Prime 522,Tablet Prime 522 with advanced features and high performance,Cameras,42536,4.7,3815,13399,2024-05-15
100552,Mouse Ultra 849,Mouse Ultra 849 with advanced features and high performance,Laptops,223876,3.9,11077,4275,2024-10-12
100553,Phone Neo 358,Phone Neo 358 with advanced features and high performance,Storage,29042,4.9,9053,24640,2024-08-22
100554,Watch Plus 893,Watch Plus 893 with advanced features and high performance,Smart Home,23840,4.3,11225,22709,2024-01-09
100555,Tablet Elite 498,Tablet Elite 498 with advanced features and high performance,Audio,48334,4.2,6197,47124,2024-08-31
100556,Headphones Max 808,Headphones Max 808 with advanced features and high performance,Wearables,44176,4.5,1323,47123,2024-10-12
100557,SSD Ultra 179,SSD Ultra 179 with advanced features and high performance,Accessories,4380,4.0,8856,33279,2024-10-16
100558,Laptop Smart 186,Laptop Smart 186 with advanced features and high performance,Audio,69774,4.2,3283,40719,2024-10-02
100559,Camera Prime 239,Camera Prime 239 with advanced features and high performance,Cameras,85245,4.2,254,14256,2024-08-03
100560,Watch Ultra 875,Watch Ultra 875 with advanced features and high performance,Office,62118,3.8,4628,4267,2024-06-18
100561,Camera Neo 183,Camera Neo 183 with advanced features and high performance,Audio,6321,4.4,8176,17262,2024-04-03
100562,SSD Pro 368,SSD Pro 368 with advanced features and high performance,Audio,15679,4.5,1657,29999,2024-03-26
100563,Watch Plus 426,Watch Plus 426 with advanced features and high performance,Cameras,173122,4.5,1487,9047,2024-02-23
100564,Monitor Neo 133,Monitor Neo 133 with advanced features and high performance,Cameras,197884,4.2,3624,2414,2024-07-06
100565,Phone Neo 306,Phone Neo 306 with advanced features and high performance,Smart Home,49681,4.6,4884,48494,2024-09-05
100566,Tablet Elite 819,Tablet Elite 819 with advanced features and high performance,Networking,21228,4.1,5315,10380,2024-01-21
100567,Router Smart 950,Router Smart 950 with advanced features and high performance,Storage,2696,4.3,3971,43416,2024-11-24
100568,Tablet Prime 502,Tablet Prime 502 with advanced features and high performance,Fitness,63622,4.1,960,27168,2024-10-04
100569,Tablet Elite 960,Tablet Elite 960 with advanced features and high performance,Home Appliances,117597,4.5,7650,40428,2024-07-12
100570,Speaker Pro 880,Speaker Pro 880 with advanced features and high performance,Laptops,146676,4.8,5576,44252,2024-08-11
100571,Headphones Neo 685,Headphones Neo 685 with advanced features and high performance,Cameras,246785,3.8,2967,23957,2024-01-06
100572,Speaker Prime 641,Speaker Prime 641 with advanced features and high performance,Storage,28833,4.4,8383,19710,2024-12-09
100573,Phone Ultra 700,Phone Ultra 700 with advanced features and high performance,TVs,132614,4.4,10735,2312,2024-06-16
100574,Phone Plus 894,Phone Plus 894 with advanced features and high performance,Storage,35743,4.7,8827,5608,2024-10-30
100575,Phone Pro 658,Phone Pro 658 with advanced features and high performance,Office,66211,4.0,9858,48807,2024-03-27
100576,Keyboard Elite 363,Keyboard Elite 363 with advanced features and high performance,Smart Home,21506,4.2,7764,47052,2024-04-22
100577,Headphones Neo 308,Headphones Neo 308 with advanced features and high performance,TVs,31628,4.6,8819,31475,2024-11-30
100578,Treadmill Smart 705,Treadmill Smart 705 with advanced features and high performance,Cameras,38325,3.9,5397,16995,2024-10-17
100579,Headphones Prime 766,Headphones Prime 766 with advanced features and high performance,Storage,39983,4.6,6635,48513,2024-04-16
100580,Speaker Prime 582,Speaker Prime 582 with advanced features and high performance,Home Appliances,40670,4.6,3840,17304,2024-06-17
100581,Speaker Pro 307,Speaker Pro 307 with advanced features and high performance,Wearables,44417,4.0,2904,20261,2024-03-16
100582,Mouse Max 448,Mouse Max 448 with advanced features and high performance,Tablets,33047,4.7,4811,15258,2024-09-23
100583,Console Smart 270,Console Smart 270 with advanced features and high performance,Cameras,158086,4.1,10121,2269,2024-06-10
100584,Mouse Prime 233,Mouse Prime 233 with advanced features and high performance,Gaming,115605,4.7,1512,25523,2024-12-07
100585,Monitor Max 274,Monitor Max 274 with advanced features and high performance,Home Appliances,116400,3.9,9022,9873,2024-04-05
100586,Headphones Plus 258,Headphones Plus 258 with advanced features and high performance,Gaming,42749,4.6,10705,9389,2024-04-08
100587,Keyboard Smart 516,Keyboard Smart 516 with advanced features and high performance,Audio,26272,4.1,8590,16891,2024-04-11
100588,Treadmill Smart 971,Treadmill Smart 971 with advanced features and high performance,TVs,168628,4.7,2346,6054,2024-10-08
100589,Mouse Prime 591,Mouse Prime 591 with advanced features and high performance,Networking,23836,4.7,9071,49373,2024-05-05
100590,Purifier Prime 850,Purifier Prime 850 with advanced features and high performance,Storage,10341,4.3,4641,37678,2024-08-23
100591,Camera Neo 991,Camera Neo 991 with advanced features and high performance,Cameras,81803,4.6,10099,20881,2024-12-11
100592,Purifier Ultra 463,Purifier Ultra 463 with advanced features and high performance,Laptops,244101,4.8,5797,31056,2024-04-17
100593,Headphones Smart 545,Headphones Smart 545 with advanced features and high performance,Home Appliances,60691,4.8,8334,17781,2024-10-29
100594,Treadmill Ultra 163,Treadmill Ultra 163 with advanced features and high performance,Wearables,13583,4.0,11666,6642,2024-01-05
100595,Speaker Max 540,Speaker Max 540 with advanced features and high performance,Wearables,35101,4.4,10833,25465,2024-05-18
100596,Watch Smart 274,Watch Smart 274 with advanced features and high performance,Mobiles,144870,4.5,5059,48535,2024-07-04
100597,Headphones Prime 242,Headphones Prime 242 with advanced features and high performance,Networking,12289,4.8,1656,44173,2024-03-28
100598,Speaker Prime 698,Speaker Prime 698 with advanced features and high performance,Mobiles,65029,4.9,170,7189,2024-06-11
100599,Laptop Pro 917,Laptop Pro 917 with advanced features and high performance,TVs,68956,4.3,10890,13017,2024-02-10
100600,Monitor Plus 373,Monitor Plus 373 with advanced features and high performance,Accessories,17978,3.9,8185,46500,2024-10-09
100601,Speaker Max 328,Speaker Max 328 with advanced features and high performance,Audio,53221,4.4,5899,32099,2024-11-13
100602,Mouse Max 769,Mouse Max 769 with advanced features and high performance,Cameras,29594,4.6,4623,33186,2024-04-02
100603,Laptop Neo 173,Laptop Neo 173 with advanced features and high performance,Cameras,111054,4.5,6706,44099,2024-04-23
100604,Camera Neo 103,Camera Neo 103 with advanced features and high performance,Cameras,281280,4.7,9579,24880,2024-04-11
100605,Speaker Prime 126,Speaker Prime 126 with advanced features and high performance,Smart Home,34762,4.3,4165,41764,2024-10-03
100606,Tablet Prime 816,Tablet Prime 816 with advanced features and high performance,Gaming,40611,4.5,10001,7427,2024-04-05
100607,Watch Pro 442,Watch Pro 442 with advanced features and high performance,Laptops,207251,4.6,3424,31174,2024-12-22
100608,Headphones Plus 846,Headphones Plus 846 with advanced features and high performance,Audio,25436,3.9,6426,9850,2024-01-21
100609,Router Plus 302,Router Plus 302 with advanced features and high performance,Smart Home,29701,4.6,2910,9565,2024-02-24
100610,Monitor Smart 157,Monitor Smart 157 with advanced features and high performance,Home Appliances,44707,4.8,2266,35492,2024-01-21
100611,Speaker Plus 450,Speaker Plus 450 with advanced features and high performance,Tablets,64106,3.9,7973,11898,2024-12-21
100612,SSD Ultra 514,SSD Ultra 514 with advanced features and high performance,Cameras,103534,4.7,8194,39494,2024-02-24
100613,Camera Plus 839,Camera Plus 839 with advanced features and high performance,Gaming,30439,4.2,4300,18390,2024-10-05
100614,SSD Plus 448,SSD Plus 448 with advanced features and high performance,Cameras,91296,4.9,9902,40741,2024-01-06
100615,Treadmill Prime 558,Treadmill Prime 558 with advanced features and high performance,Laptops,210765,4.2,2435,31113,2024-09-19
100616,Camera Elite 237,Camera Elite 237 with advanced features and high performance,Office,6266,4.3,5615,45120,2024-01-07
100617,Watch Plus 765,Watch Plus 765 with advanced features and high performance,Tablets,103298,4.2,1235,17951,2024-11-20
100618,Treadmill Max 753,Treadmill Max 753 with advanced features and high performance,Networking,36426,4.0,1247,15422,2024-07-13
100619,Router Elite 155,Router Elite 155 with advanced features and high performance,Storage,34639,4.7,8121,33335,2024-04-12
100620,Tablet Pro 703,Tablet Pro 703 with advanced features and high performance,Networking,39264,4.5,9508,16634,2024-03-02
100621,Purifier Ultra 189,Purifier Ultra 189 with advanced features and high performance,Storage,22430,4.0,7468,20574,2024-03-10
100622,Router Pro 591,Router Pro 591 with advanced features and high performance,Tablets,13552,4.3,700,28778,2024-10-27
100623,Keyboard Smart 464,Keyboard Smart 464 with advanced features and high performance,Storage,27584,4.2,886,10397,2024-07-06
100624,Purifier Ultra 541,Purifier Ultra 541 with advanced features and high performance,Smart Home,6289,4.0,2460,16230,2024-06-29
100625,Console Prime 693,Console Prime 693 with advanced features and high performance,TVs,171272,4.7,3547,20904,2024-12-19
100626,Purifier Ultra 952,Purifier Ultra 952 with advanced features and high performance,Fitness,55410,4.6,4417,26585,2024-12-25
100627,Router Plus 495,Router Plus 495 with advanced features and high performance,Accessories,9966,4.7,981,32733,2024-12-12
100628,SSD Smart 761,SSD Smart 761 with advanced features and high performance,Networking,38353,4.8,3459,32239,2024-01-06
100629,Monitor Prime 809,Monitor Prime 809 with advanced features and high performance,Accessories,5741,4.6,10341,31997,2024-11-21
100630,Keyboard Prime 143,Keyboard Prime 143 with advanced features and high performance,Laptops,171956,4.5,7996,39937,2024-11-06
100631,SSD Plus 841,SSD Plus 841 with advanced features and high performance,Storage,27670,4.8,509,36983,2024-02-16
100632,Tablet Max 796,Tablet Max 796 with advanced features and high performance,Accessories,18372,4.6,2671,24985,2024-12-22
100633,Mouse Pro 101,Mouse Pro 101 with advanced features and high performance,Laptops,74745,4.0,3143,36500,2024-04-07
100634,Phone Elite 704,Phone Elite 704 with advanced features and high performance,Smart Home,7478,4.1,11957,25179,2024-11-08
100635,Router Elite 318,Router Elite 318 with advanced features and high performance,Storage,13554,4.8,7101,3613,2024-07-25
100636,Headphones Plus 125,Headphones Plus 125 with advanced features and high performance,Smart Home,40483,4.9,8738,19054,2024-06-13
100637,SSD Ultra 410,SSD Ultra 410 with advanced features and high performance,Mobiles,112083,4.4,8819,13892,2024-11-15
100638,SSD Smart 857,SSD Smart 857 with advanced features and high performance,Accessories,26272,4.3,1750,37957,2024-03-19
100639,Treadmill Pro 243,Treadmill Pro 243 with advanced features and high performance,Laptops,183944,4.9,9735,15087,2024-12-15
100640,Camera Prime 549,Camera Prime 549 with advanced features and high performance,Office,7478,4.6,8998,46043,2024-03-23
100641,Laptop Prime 363,Laptop Prime 363 with advanced features and high performance,TVs,192400,4.8,11973,26356,2024-03-12
100642,Mouse Max 703,Mouse Max 703 with advanced features and high performance,Accessories,22520,4.1,2539,29758,2024-03-24
100643,Speaker Max 489,Speaker Max 489 with advanced features and high performance,Storage,24358,4.3,5851,21291,2024-04-03
100644,Speaker Pro 802,Speaker Pro 802 with advanced features and high performance,Fitness,51645,4.6,11501,11670,2024-05-21
100645,Treadmill Neo 264,Treadmill Neo 264 with advanced features and high performance,Fitness,37127,4.0,11126,47509,2024-01-03
100646,Headphones Ultra 619,Headphones Ultra 619 with advanced features and high performance,Gaming,33513,4.3,10473,1520,2024-09-17
100647,Console Elite 169,Console Elite 169 with advanced features and high performance,Tablets,102987,4.7,3617,28392,2024-12-29
100648,Console Ultra 983,Console Ultra 983 with advanced features and high performance,Tablets,22715,3.8,2701,36264,2024-02-15
100649,Laptop Max 335,Laptop Max 335 with advanced features and high performance,Laptops,169620,4.0,5428,10795,2024-03-14
100650,Console Prime 377,Console Prime 377 with advanced features and high performance,Fitness,34285,4.6,3089,48600,2024-07-16
100651,Purifier Ultra 593,Purifier Ultra 593 with advanced features and high performance,TVs,27652,4.8,8813,9431,2024-02-11
100652,Router Pro 318,Router Pro 318 with advanced features and high performance,Tablets,93316,4.0,2788,5353,2024-04-07
100653,Tablet Neo 380,Tablet Neo 380 with advanced features and high performance,Laptops,70608,4.4,7004,9905,2024-05-29
100654,Purifier Smart 220,Purifier Smart 220 with advanced features and high performance,Tablets,30659,4.7,7514,3235,2024-05-03
100655,Treadmill Prime 749,Treadmill Prime 749 with advanced features and high performance,Storage,14081,4.5,11352,40151,2024-01-21
100656,Mouse Pro 449,Mouse Pro 449 with advanced features and high performance,Wearables,54326,4.2,8208,25149,2024-07-16
100657,Keyboard Neo 244,Keyboard Neo 244 with advanced features and high performance,TVs,242590,4.0,5495,17664,2024-04-26
100658,Monitor Smart 419,Monitor Smart 419 with advanced features and high performance,Fitness,46732,3.9,3184,22477,2024-08-19
100659,Purifier Plus 716,Purifier Plus 716 with advanced features and high performance,Accessories,2977,4.1,11239,46237,2024-12-16
100660,Watch Pro 716,Watch Pro 716 with advanced features and high performance,Accessories,24678,4.7,8106,22542,2024-03-03
100661,Headphones Pro 844,Headphones Pro 844 with advanced features and high performance,Smart Home,20879,4.8,6590,27565,2024-04-04
100662,Purifier Prime 117,Purifier Prime 117 with advanced features and high performance,Smart Home,48795,4.2,5739,11521,2024-04-24
100663,Watch Pro 293,Watch Pro 293 with advanced features and high performance,Cameras,34603,4.9,5862,35011,2024-02-18
100664,Treadmill Max 366,Treadmill Max 366 with advanced features and high performance,Mobiles,49864,4.5,4274,13561,2024-04-12
100665,Tablet Max 858,Tablet Max 858 with advanced features and high performance,Home Appliances,29131,4.7,7749,18604,2024-01-22
100666,Tablet Max 777,Tablet Max 777 with advanced features and high performance,Smart Home,43116,4.1,8688,41394,2024-10-29
100667,Purifier Smart 972,Purifier Smart 972 with advanced features and high performance,Cameras,179477,4.3,2380,9618,2024-03-04
100668,Router Prime 920,Router Prime 920 with advanced features and high performance,Home Appliances,142271,4.5,2805,22500,2024-12-10
100669,Treadmill Ultra 225,Treadmill Ultra 225 with advanced features and high performance,Networking,36198,4.6,306,35739,2024-10-22
100670,Purifier Elite 910,Purifier Elite 910 with advanced features and high performance,Accessories,14504,4.4,9005,2503,2024-01-22
100671,Phone Smart 100,Phone Smart 100 with advanced features and high performance,Cameras,258989,3.8,4628,16912,2024-06-12
100672,Tablet Plus 460,Tablet Plus 460 with advanced features and high performance,Storage,13987,4.7,9534,36981,2024-10-18
100673,Laptop Plus 668,Laptop Plus 668 with advanced features and high performance,Accessories,24726,4.5,10164,46088,2024-05-28
100674,Mouse Pro 853,Mouse Pro 853 with advanced features and high performance,Laptops,218431,4.4,5424,48278,2024-04-27
100675,Keyboard Plus 349,Keyboard Plus 349 with advanced features and high performance,Wearables,19941,4.6,3731,35662,2024-09-09
100676,Monitor Pro 873,Monitor Pro 873 with advanced features and high performance,Fitness,36399,4.3,1831,26056,2024-12-13
100677,Console Smart 566,Console Smart 566 with advanced features and high performance,Fitness,4179,4.7,1509,43803,2024-04-27
100678,Keyboard Neo 470,Keyboard Neo 470 with advanced features and high performance,Audio,55607,4.2,11111,47143,2024-10-02
100679,Router Neo 896,Router Neo 896 with advanced features and high performance,Gaming,106442,3.8,6964,41051,2024-03-29
100680,Console Ultra 126,Console Ultra 126 with advanced features and high performance,Audio,33511,4.8,9358,17185,2024-07-09
100681,SSD Max 726,SSD Max 726 with advanced features and high performance,Mobiles,9284,4.5,7287,30823,2024-07-07
100682,Console Elite 592,Console Elite 592 with advanced features and high performance,Mobiles,102984,4.0,11082,24883,2024-11-26
100683,Console Plus 600,Console Plus 600 with advanced features and high performance,Accessories,16282,4.5,9913,23942,2024-02-25
100684,Mouse Neo 876,Mouse Neo 876 with advanced features and high performance,Storage,15100,4.0,6652,46557,2024-03-29
100685,Mouse Prime 659,Mouse Prime 659 with advanced features and high performance,Audio,70623,4.5,7169,21431,2024-02-08
100686,Tablet Max 433,Tablet Max 433 with advanced features and high performance,Mobiles,26098,4.8,2667,25609,2024-06-08
100687,Router Pro 523,Router Pro 523 with advanced features and high performance,Laptops,167359,4.4,9661,38711,2024-09-30
100688,Camera Plus 100,Camera Plus 100 with advanced features and high performance,Fitness,3610,4.4,5372,35714,2024-05-10
100689,SSD Prime 644,SSD Prime 644 with advanced features and high performance,Audio,63042,4.0,4551,48737,2024-11-05
100690,Monitor Elite 827,Monitor Elite 827 with advanced features and high performance,Cameras,34834,4.0,1787,2745,2024-01-07
100691,Keyboard Neo 340,Keyboard Neo 340 with advanced features and high performance,TVs,53909,4.0,11137,26888,2024-04-02
100692,Monitor Max 391,Monitor Max 391 with advanced features and high performance,Fitness,57292,4.9,10989,15464,2024-04-10
100693,Mouse Pro 202,Mouse Pro 202 with advanced features and high performance,Fitness,44386,4.6,6756,47580,2024-07-04
100694,Watch Prime 152,Watch Prime 152 with advanced features and high performance,Wearables,4014,4.0,3600,48167,2024-08-26
100695,Watch Max 512,Watch Max 512 with advanced features and high performance,TVs,141101,4.2,6357,2103,2024-03-06
100696,Monitor Neo 967,Monitor Neo 967 with advanced features and high performance,Networking,34717,4.5,6896,1365,2024-04-20
100697,Phone Pro 336,Phone Pro 336 with advanced features and high performance,Gaming,101645,4.0,8766,17933,2024-02-28
100698,Headphones Neo 124,Headphones Neo 124 with advanced features and high performance,Accessories,19256,4.0,4779,10977,2024-01-16
100699,Watch Elite 260,Watch Elite 260 with advanced features and high performance,Laptops,156966,4.6,7526,16307,2024-01-03
100700,Watch Pro 795,Watch Pro 795 with advanced features and high performance,TVs,151623,4.1,2873,19634,2024-01-05
100701,Purifier Prime 961,Purifier Prime 961 with advanced features and high performance,Laptops,185952,3.8,8678,17562,2024-03-18
100702,Tablet Elite 253,Tablet Elite 253 with advanced features and high performance,Accessories,22449,4.1,303,13846,2024-09-27
100703,Headphones Neo 933,Headphones Neo 933 with advanced features and high performance,Storage,3952,4.0,8292,6313,2024-04-06
100704,Mouse Pro 802,Mouse Pro 802 with advanced features and high performance,Gaming,105570,4.1,7012,42652,2024-09-17
100705,Camera Ultra 686,Camera Ultra 686 with advanced features and high performance,Wearables,12376,4.7,9764,12050,2024-02-21
100706,Watch Elite 392,Watch Elite 392 with advanced features and high performance,Cameras,141709,4.3,10551,10939,2024-11-13
100707,Tablet Smart 544,Tablet Smart 544 with advanced features and high performance,Networking,13580,3.9,10833,27675,2024-12-31
100708,Phone Smart 273,Phone Smart 273 with advanced features and high performance,Storage,35914,4.8,141,36120,2024-05-06
100709,Watch Smart 520,Watch Smart 520 with advanced features and high performance,Audio,78414,4.1,7839,43496,2024-05-06
100710,Router Prime 467,Router Prime 467 with advanced features and high performance,Wearables,37178,4.0,11784,6989,2024-09-22
100711,Laptop Pro 833,Laptop Pro 833 with advanced features and high performance,Wearables,36825,4.1,3436,15245,2024-08-23
100712,Console Pro 171,Console Pro 171 with advanced features and high performance,Tablets,105795,4.3,856,8216,2024-09-26
100713,Mouse Plus 151,Mouse Plus 151 with advanced features and high performance,Cameras,91849,4.4,5026,8969,2024-08-16
100714,Keyboard Smart 589,Keyboard Smart 589 with advanced features and high performance,Accessories,29212,4.6,8712,19927,2024-02-20
100715,Treadmill Pro 573,Treadmill Pro 573 with advanced features and high performance,Gaming,15081,4.6,3092,48571,2024-04-27
100716,Camera Prime 148,Camera Prime 148 with advanced features and high performance,Wearables,27620,4.1,1066,5775,2024-12-29
100717,Purifier Plus 296,Purifier Plus 296 with advanced features and high performance,Office,14505,3.8,3968,2781,2024-12-23
100718,Tablet Pro 271,Tablet Pro 271 with advanced features and high performance,TVs,68099,4.3,11983,3324,2024-03-20
100719,Monitor Neo 610,Monitor Neo 610 with advanced features and high performance,Tablets,32698,4.8,11109,32537,2024-10-24
100720,Camera Prime 808,Camera Prime 808 with advanced features and high performance,Networking,29626,4.5,6355,43728,2024-08-18
100721,Keyboard Smart 466,Keyboard Smart 466 with advanced features and high performance,Accessories,6186,3.8,5587,5659,2024-01-09
100722,Monitor Max 493,Monitor Max 493 with advanced features and high performance,Gaming,89753,4.9,6627,38855,2024-11-17
100723,Console Prime 834,Console Prime 834 with advanced features and high performance,Storage,1757,4.9,10065,11533,2024-12-07
100724,Laptop Max 874,Laptop Max 874 with advanced features and high performance,Gaming,19399,4.1,451,24462,2024-05-28
100725,Watch Smart 497,Watch Smart 497 with advanced features and high performance,Tablets,13349,4.2,8362,46696,2024-12-24
100726,Treadmill Prime 113,Treadmill Prime 113 with advanced features and high performance,Networking,23892,4.8,804,22493,2024-02-14
100727,Keyboard Plus 402,Keyboard Plus 402 with advanced features and high performance,Gaming,104676,4.7,4676,18636,2024-08-26
100728,Speaker Neo 281,Speaker Neo 281 with advanced features and high performance,Cameras,243771,4.6,8413,28315,2024-02-24
100729,Camera Smart 770,Camera Smart 770 with advanced features and high performance,Wearables,11070,4.6,8933,22158,2024-07-25
100730,Laptop Elite 914,Laptop Elite 914 with advanced features and high performance,Smart Home,3905,4.6,5199,43787,2024-10-14
100731,Mouse Neo 952,Mouse Neo 952 with advanced features and high performance,Storage,37588,4.3,11587,16616,2024-05-05
100732,Speaker Plus 541,Speaker Plus 541 with advanced features and high performance,Networking,15014,3.9,1614,21177,2024-03-12
100733,Laptop Max 976,Laptop Max 976 with advanced features and high performance,TVs,242497,4.6,5322,40877,2024-05-26
